ReportDte,StateCd,SA4Cd2016,SA4Nm2016,PrtcpntCnt
31-Mar-20,QLD,315,Queensland - Outback,764
31-Mar-20,QLD,316,Sunshine Coast,4415
31-Mar-20,QLD,317,Toowoomba,3282
31-Mar-20,QLD,318,Townsville,4463
31-Mar-20,QLD,319,Wide Bay,5943
31-Mar-20,SA,-,Other,13
31-Mar-20,SA,401,Adelaide - Central and Hills,4100
31-Mar-20,SA,402,Adelaide - North,10711
31-Mar-20,SA,403,Adelaide - South,7202
31-Mar-20,SA,404,Adelaide - West,4226
31-Mar-20,SA,405,Barossa - Yorke - Mid North,2096
31-Mar-20,SA,406,South Australia - Outback,1397
31-Mar-20,SA,407,South Australia - South East,3382
31-Mar-20,TAS,-,Other,0
31-Mar-20,TAS,601,Hobart,3591
31-Mar-20,TAS,602,Launceston and North East,2300
31-Mar-20,TAS,603,South East,402
31-Mar-20,TAS,604,West and North West,2046
31-Mar-20,VIC,-,Other,49
31-Mar-20,VIC,201,Ballarat,3502
31-Mar-20,VIC,202,Bendigo,3718
31-Mar-20,VIC,203,Geelong,7767
31-Mar-20,VIC,204,Hume,3402
31-Mar-20,VIC,205,Latrobe - Gippsland,5585
31-Mar-20,VIC,206,Melbourne - Inner,5791
31-Mar-20,VIC,207,Melbourne - Inner East,4283
31-Mar-20,VIC,208,Melbourne - Inner South,4480
31-Mar-20,VIC,209,Melbourne - North East,8717
31-Mar-20,VIC,210,Melbourne - North West,6723
31-Mar-20,VIC,211,Melbourne - Outer East,8800
31-Mar-20,VIC,212,Melbourne - South East,11183
31-Mar-20,VIC,213,Melbourne - West,11483
31-Mar-20,VIC,214,Mornington Peninsula,5041
31-Mar-20,VIC,215,North West,2891
31-Mar-20,VIC,216,Shepparton,2508
31-Mar-20,VIC,217,Warrnambool and South West,2618
31-Mar-20,WA,-,Other,0
31-Mar-20,WA,501,Bunbury,2458
31-Mar-20,WA,502,Mandurah,1360
31-Mar-20,WA,503,Perth - Inner,1047
31-Mar-20,WA,504,Perth - North East,4370
31-Mar-20,WA,505,Perth - North West,4706
31-Mar-20,WA,506,Perth - South East,5209
31-Mar-20,WA,507,Perth - South West,5034
31-Mar-20,WA,509,Western Australia - Wheat Belt,1291
31-Mar-20,WA,510,Western Australia - Outback (North),896
31-Mar-20,WA,511,Western Australia - Outback (South),900
31-Dec-19,ACT,-,Other,0
31-Dec-19,ACT,801,Australian Capital Territory,7257
31-Dec-19,NSW,-,Other,18
31-Dec-19,NSW,101,Capital Region,3759
31-Dec-19,NSW,102,Central Coast,6609
31-Dec-19,NSW,103,Central West,3480
31-Dec-19,NSW,104,Coffs Harbour - Grafton,2483
31-Dec-19,NSW,105,Far West and Orana,1970
31-Dec-19,NSW,106,Hunter Valley exc Newcastle,6389
31-Dec-19,NSW,107,Illawarra,4709
31-Dec-19,NSW,108,Mid North Coast,4565
31-Dec-19,NSW,109,Murray,2057
31-Dec-19,NSW,110,New England and North West,3148
31-Dec-19,NSW,111,Newcastle and Lake Macquarie,9204
31-Dec-19,NSW,112,Richmond - Tweed,4413
31-Dec-19,NSW,113,Riverina,2649
31-Dec-19,NSW,114,Southern Highlands and Shoalhaven,2737
31-Dec-19,NSW,115,Sydney - Baulkham Hills and Hawkesbury,2503
31-Dec-19,NSW,116,Sydney - Blacktown,5621
31-Dec-19,NSW,117,Sydney - City and Inner South,2558
31-Dec-19,NSW,118,Sydney - Eastern Suburbs,2014
31-Dec-19,NSW,119,Sydney - Inner South West,6789
31-Dec-19,NSW,120,Sydney - Inner West,2557
31-Dec-19,NSW,121,Sydney - North Sydney and Hornsby,3333
31-Dec-19,NSW,122,Sydney - Northern Beaches,2331
31-Dec-19,NSW,123,Sydney - Outer South West,5040
31-Dec-19,NSW,124,Sydney - Outer West and Blue Mountains,6066
31-Dec-19,NSW,125,Sydney - Parramatta,5997
31-Dec-19,NSW,126,Sydney - Ryde,2067
31-Dec-19,NSW,127,Sydney - South West,6115
31-Dec-19,NSW,128,Sydney - Sutherland,2409
31-Dec-19,NT,-,Other,0
31-Dec-19,NT,701,Darwin,1603
31-Dec-19,NT,702,Northern Territory - Outback,1215
31-Dec-19,OT,901,Other Territories,23
31-Dec-19,QLD,-,Other,14
31-Dec-19,QLD,301,Brisbane - East,2756
31-Dec-19,QLD,302,Brisbane - North,2385
31-Dec-19,QLD,303,Brisbane - South,3411
31-Dec-19,QLD,304,Brisbane - West,1696
31-Dec-19,QLD,305,Brisbane Inner City,2003
31-Dec-19,QLD,306,Cairns,2733
31-Dec-19,QLD,307,Darling Downs - Maranoa,1782
31-Dec-19,QLD,308,Central Queensland,3477
31-Dec-19,QLD,309,Gold Coast,5848
31-Dec-19,QLD,310,Ipswich,5924
31-Dec-19,QLD,311,Logan - Beaudesert,4108
31-Dec-19,QLD,312,Mackay - Isaac - Whitsunday,2380
31-Dec-19,QLD,313,Moreton Bay - North,3425
31-Dec-19,QLD,314,Moreton Bay - South,2275
31-Dec-19,QLD,315,Queensland - Outback,680
31-Dec-19,QLD,316,Sunshine Coast,3905
31-Dec-19,QLD,317,Toowoomba,3131
31-Dec-19,QLD,318,Townsville,4268
31-Dec-19,QLD,319,Wide Bay,5382
31-Dec-19,SA,401,Adelaide - Central and Hills,3812
31-Dec-19,SA,402,Adelaide - North,10140
31-Dec-19,SA,403,Adelaide - South,6715
31-Dec-19,SA,404,Adelaide - West,3984
31-Dec-19,SA,405,Barossa - Yorke - Mid North,2006
31-Dec-19,SA,406,South Australia - Outback,1298
31-Dec-19,SA,407,South Australia - South East,3177
31-Dec-19,TAS,601,Hobart,3280
31-Dec-19,TAS,602,Launceston and North East,2121
31-Dec-19,TAS,603,South East,371
31-Dec-19,TAS,604,West and North West,1907
31-Dec-19,VIC,-,Other,15
31-Dec-19,VIC,201,Ballarat,3322
31-Dec-19,VIC,202,Bendigo,3434
31-Dec-19,VIC,203,Geelong,7502
31-Dec-19,VIC,204,Hume,3166
31-Dec-19,VIC,205,Latrobe - Gippsland,5099
31-Dec-19,VIC,206,Melbourne - Inner,5337
31-Dec-19,VIC,207,Melbourne - Inner East,3962
31-Dec-19,VIC,208,Melbourne - Inner South,4082
31-Dec-19,VIC,209,Melbourne - North East,8284
31-Dec-19,VIC,210,Melbourne - North West,6091
31-Dec-19,VIC,211,Melbourne - Outer East,8163
31-Dec-19,VIC,212,Melbourne - South East,9935
31-Dec-19,VIC,213,Melbourne - West,10322
31-Dec-19,VIC,214,Mornington Peninsula,4539
31-Dec-19,VIC,215,North West,2643
31-Dec-19,VIC,216,Shepparton,2300
31-Dec-19,VIC,217,Warrnambool and South West,2498
31-Dec-19,WA,-,Other,0
31-Dec-19,WA,501,Bunbury,2267
31-Dec-19,WA,502,Mandurah,1260
31-Dec-19,WA,503,Perth - Inner,758
31-Dec-19,WA,504,Perth - North East,4228
31-Dec-19,WA,505,Perth - North West,3824
31-Dec-19,WA,506,Perth - South East,4444
31-Dec-19,WA,507,Perth - South West,4825
31-Dec-19,WA,509,Western Australia - Wheat Belt,1044
31-Dec-19,WA,510,Western Australia - Outback (North),831
31-Dec-19,WA,511,Western Australia - Outback (South),719
31-Mar-22,ACT,-,Other,0
31-Mar-22,ACT,801,Australian Capital Territory,9162
31-Mar-22,MIS,-,Other,17
31-Mar-22,NSW,-,Other,13
31-Mar-22,NSW,101,Capital Region,4864
31-Mar-22,NSW,102,Central Coast,8956
31-Mar-22,NSW,103,Central West,4905
31-Mar-22,NSW,104,Coffs Harbour - Grafton,3560
31-Mar-22,NSW,105,Far West and Orana,2872
31-Mar-22,NSW,106,Hunter Valley exc Newcastle,8669
31-Mar-22,NSW,107,Illawarra,6608
31-Mar-22,NSW,108,Mid North Coast,6527
31-Mar-22,NSW,109,Murray,3032
31-Mar-22,NSW,110,New England and North West,4217
31-Mar-22,NSW,111,Newcastle and Lake Macquarie,11389
31-Mar-22,NSW,112,Richmond - Tweed,6281
31-Mar-22,NSW,113,Riverina,3565
31-Mar-22,NSW,114,Southern Highlands and Shoalhaven,3535
31-Mar-22,NSW,115,Sydney - Baulkham Hills and Hawkesbury,3505
31-Mar-22,NSW,116,Sydney - Blacktown,8217
31-Mar-22,NSW,117,Sydney - City and Inner South,3654
31-Mar-22,NSW,118,Sydney - Eastern Suburbs,2838
31-Mar-22,NSW,119,Sydney - Inner South West,9527
31-Mar-22,NSW,120,Sydney - Inner West,3534
31-Mar-22,NSW,121,Sydney - North Sydney and Hornsby,4639
31-Mar-22,NSW,122,Sydney - Northern Beaches,3110
31-Mar-22,NSW,123,Sydney - Outer South West,7207
31-Mar-22,NSW,124,Sydney - Outer West and Blue Mountains,8272
31-Mar-22,NSW,125,Sydney - Parramatta,8379
31-Mar-22,NSW,126,Sydney - Ryde,2754
31-Mar-22,NSW,127,Sydney - South West,8994
31-Mar-22,NSW,128,Sydney - Sutherland,3369
31-Mar-22,NT,-,Other,33
31-Mar-22,NT,701,Darwin,2768
31-Mar-22,NT,702,Northern Territory - Outback,1960
31-Mar-22,OT,901,Other Territories,43
31-Mar-22,QLD,-,Other,14
31-Mar-22,QLD,301,Brisbane - East,4968
31-Mar-22,QLD,302,Brisbane - North,4128
31-Mar-22,QLD,303,Brisbane - South,5902
31-Mar-22,QLD,304,Brisbane - West,3015
31-Mar-22,QLD,305,Brisbane Inner City,3518
31-Mar-22,QLD,306,Cairns,4813
31-Mar-22,QLD,307,Darling Downs - Maranoa,2672
31-Mar-22,QLD,308,Central Queensland,5850
31-Mar-22,QLD,309,Gold Coast,11368
31-Mar-22,QLD,310,Ipswich,9435
31-Mar-22,QLD,311,Logan - Beaudesert,8376
31-Mar-22,QLD,312,Mackay - Isaac - Whitsunday,3479
31-Mar-22,QLD,313,Moreton Bay - North,7103
31-Mar-22,QLD,314,Moreton Bay - South,4568
31-Mar-22,QLD,315,Queensland - Outback,1249
31-Mar-22,QLD,316,Sunshine Coast,7751
31-Mar-22,QLD,317,Toowoomba,4373
31-Mar-22,QLD,318,Townsville,5871
31-Mar-22,QLD,319,Wide Bay,9182
31-Mar-22,SA,-,Other,0
31-Mar-22,SA,401,Adelaide - Central and Hills,5638
31-Mar-22,SA,402,Adelaide - North,14813
31-Mar-22,SA,403,Adelaide - South,9820
31-Mar-22,SA,404,Adelaide - West,5732
31-Mar-22,SA,405,Barossa - Yorke - Mid North,2742
31-Mar-22,SA,406,South Australia - Outback,1934
31-Mar-22,SA,407,South Australia - South East,4629
31-Mar-22,TAS,-,Other,0
31-Mar-22,TAS,601,Hobart,5115
31-Mar-22,TAS,602,Launceston and North East,3396
31-Mar-22,TAS,603,South East,610
31-Mar-22,TAS,604,West and North West,2710
31-Mar-22,VIC,-,Other,0
31-Mar-22,VIC,201,Ballarat,4466
31-Mar-22,VIC,202,Bendigo,5137
31-Mar-22,VIC,203,Geelong,9470
31-Mar-22,VIC,204,Hume,4482
31-Mar-22,VIC,205,Latrobe - Gippsland,7567
31-Mar-22,VIC,206,Melbourne - Inner,8245
31-Mar-22,VIC,207,Melbourne - Inner East,5500
31-Mar-22,VIC,208,Melbourne - Inner South,6474
31-Mar-22,VIC,209,Melbourne - North East,11575
31-Mar-22,VIC,210,Melbourne - North West,9984
31-Mar-22,VIC,211,Melbourne - Outer East,11476
31-Mar-22,VIC,212,Melbourne - South East,16181
31-Mar-22,VIC,213,Melbourne - West,18895
31-Mar-22,VIC,214,Mornington Peninsula,7637
31-Mar-22,VIC,215,North West,3922
31-Mar-22,VIC,216,Shepparton,3525
31-Mar-22,VIC,217,Warrnambool and South West,3354
31-Mar-22,WA,-,Other,0
31-Mar-22,WA,501,Bunbury,3776
31-Mar-22,WA,502,Mandurah,1951
31-Mar-22,WA,503,Perth - Inner,2163
31-Mar-22,WA,504,Perth - North East,5836
31-Mar-22,WA,505,Perth - North West,8922
31-Mar-22,WA,506,Perth - South East,9155
31-Mar-22,WA,507,Perth - South West,7805
31-Mar-22,WA,509,Western Australia - Wheat Belt,2157
31-Mar-22,WA,510,Western Australia - Outback (North),1419
31-Mar-22,WA,511,Western Australia - Outback (South),1837
